timestamp,label,country,state,sourcehost,username,destination,longitude,latitude,"event_count"
"2024-09-10 17:06:03
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",KELLY,honeypot,"30.52428","50.45056",1
"2024-09-10 17:06:02
","Ukraine - 185.156.72.37",Ukraine,"Kyiv City","185.156.72.37",UTI1GRC,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:01
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",LEANNE,honeypot,"30.45675","50.43830",1
"2024-09-10 17:06:00
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",XBMC,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:59
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ST,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:58
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",OSAMA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:57
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",KISHOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:56
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",SHAY,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:19
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",TES,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:18
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",MIGUEL,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:17
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",QUALITOR,honeypot,"30.45675","50.43830",1
"2024-09-10 17:18:16
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",FAXES,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:15
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",MEETU,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:14
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",HANI,honeypot,"30.45675","50.43830",1
"2024-09-10 17:18:13
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",ADMIN,honeypot,"30.45675","50.43830",1
"2024-09-10 17:18:12
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",UTILIZADOR,honeypot,"30.45675","50.43830",1
"2024-09-10 17:18:11
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",GVTLLOGIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:10
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",TEMPADMIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:09
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",APP4DAY,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:08
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",HERNAN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:07
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ADMINISTRATOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:06
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",AL,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:05
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",TATIANE,honeypot,"30.45675","50.43830",1
"2024-09-10 17:18:04
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",BACKUP,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:03
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",BKD,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:02
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ADMIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:18:01
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",USER11,honeypot,"30.45675","50.43830",1
"2024-09-10 17:18:00
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SAMEH,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:59
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ROBIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:58
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",FTPPUBLIC,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:57
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",COMERCIAL1,honeypot,"30.45675","50.43830",1
"2024-09-10 17:17:56
","Ukraine - 185.156.72.37",Ukraine,"Kyiv City","185.156.72.37",RECEPCIA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:17:55
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",ARMAZEM,honeypot,"30.45675","50.43830",1
"2024-09-10 17:17:54
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",CAROLINA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:53
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ADMINISTRATOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:52
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",SHOWROOM,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:51
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",BRENT,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:50
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",ADMIN,honeypot,"30.45675","50.43830",1
"2024-09-10 17:17:49
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",EX,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:48
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",COLMENAR,honeypot,"30.45675","50.43830",1
"2024-09-10 17:17:47
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",AS400,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:46
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",RECEPCAO01,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:45
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",SENIOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:44
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",MUCK,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:43
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ALSANCAK,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:42
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",ADMINISTRATOR,honeypot,"30.45675","50.43830",1
"2024-09-10 17:17:41
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",RYU,honeypot,"30.45675","50.43830",1
"2024-09-10 17:17:40
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",BPS,honeypot,"30.45675","50.43830",1
"2024-09-10 17:17:39
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39","SXF-REMOTE",honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:38
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",MOSHIRI,honeypot,"30.45675","50.43830",1
"2024-09-10 17:17:37
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ADMIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:36
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",INSTALLS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:35
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",GIOUZELIS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:17:34
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",BETH,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:36
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ANITA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:35
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",WOUTER,honeypot,"30.45675","50.43830",1
"2024-09-10 17:02:34
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",SMADAR,honeypot,"30.45675","50.43830",1
"2024-09-10 17:02:33
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ZDALNY,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:32
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",RECRUITING,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:31
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",TRAINING,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:30
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",NOTEBOOK,honeypot,"30.45675","50.43830",1
"2024-09-10 17:02:29
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ACTIVE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:28
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",MITARBEITER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:27
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",CATARINA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:02:26
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",CABLE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:25
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",CONTA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:24
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",TEMPDEBUGACCOUNT,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:23
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",CARMIT,honeypot,"30.45675","50.43830",1
"2024-09-10 17:02:22
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",RESUMES,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:21
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",STUDENT05,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:20
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",PRODEJ,honeypot,"30.45675","50.43830",1
"2024-09-10 17:02:19
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ADMINISTRATOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:18
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",SOBHAN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:17
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ADMINISTRATOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:16
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ADMINISTRATOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:15
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",BACKUP,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:14
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",LHILL,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:13
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",HOBAJAJ6,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:12
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",FABIANA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:02:11
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",HENRRY9,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:10
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ADMINISTRATOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:02:09
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ADMINISTRATOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:49
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",PRAVNIK,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:48
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",SHOWROOM,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:47
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",MAURICIO,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:46
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",OPERACIONES,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:45
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",WOMAN3,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:44
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ORGM,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:43
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",MANN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:42
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",PIMENTA4,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:41
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ACESSO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:40
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",HP,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:39
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",BALANCA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:38
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",STEPHANIE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:37
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",EMANAGER,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:36
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",BALCAO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:35
","Ukraine - 185.156.72.37",Ukraine,"Kyiv City","185.156.72.37","PORTATIL RENOVABLES",honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:34
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",UTILISATEUR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:33
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ADMIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:32
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",WILAME,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:31
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",PRODUCAO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:30
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",INVENTARIO,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:29
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",FAUSTO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:28
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",MARISLENE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:27
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",DEEPAK,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:26
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",MARCOSROBERTO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:25
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",SAFTP,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:24
","Ukraine - 185.156.72.37",Ukraine,"Kyiv City","185.156.72.37",PUERTA07,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:23
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",ADMINISTRATOR,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:22
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ELISA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:21
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ROBERTA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:20
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",JVEGA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:19
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",CLEMENTE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:18
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",MAIARA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:17
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ELIZANGELA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:16
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",CK,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:15
","Ukraine - 185.156.72.37",Ukraine,"Kyiv City","185.156.72.37",FORD,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:14
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",CARVALHO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:13
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",DENNIS,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:12
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",NILSON,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:11
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",MINAEI,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:10
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ESKANDARI,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:09
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",REZAEI,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:08
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",LAURO,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:07
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",SANA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:06
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",USER1,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:05
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",INTERNET,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:04
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",GHASEMI,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:03
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",USUARIO03,honeypot,"30.52428","50.45056",1
"2024-09-10 17:05:02
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",CHINNU,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:01
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",ADMINISTRATOR,honeypot,"30.45675","50.43830",1
"2024-09-10 17:05:00
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",GILSON,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:59
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ADUSER,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:58
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ACCOUNTS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:57
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",INVENTTI,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:56
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ADMIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:55
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",FINANCEIRO,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:54
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",SADRANIM,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:53
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",LAB,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:52
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",VPN,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:51
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",URSZULA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:50
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",MBLUBAUGH,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:49
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",PAC,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:48
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",FRODE,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:47
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",CHRISTINE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:46
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",KRISHNA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:45
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",BALIE,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:44
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",MELEN,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:43
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",BARRY,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:42
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",BACKOFFICE,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:41
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",ANITAV,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:40
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",SRINIVAS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:39
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",ADMINISTRATEUR,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:38
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",CINTIA,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:37
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39","PSN-SERVER",honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:36
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",SMID,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:35
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",POSTE12,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:34
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",APLUS,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:33
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",DARREN,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:32
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",STAN2,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:31
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6","UBS-TEMP",honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:30
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",ADMINISTRATOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:29
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",TOSHIBA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:28
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",JUDIT,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:27
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",KOLEKTOR4,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:26
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",BORGES,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:25
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",BMARTIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:24
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",PPDU,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:23
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",CASSIO,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:22
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",DMARTINEZ,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:21
","Ukraine - 185.156.72.69",Ukraine,"Kyiv City","185.156.72.69",CAROOT,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:20
","Ukraine - 45.143.201.131",Ukraine,"Kyiv City","45.143.201.131",PRAVEEN,honeypot,"30.45675","50.43830",1
"2024-09-10 17:04:19
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",SQLADMIN,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:18
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",GROEP,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:17
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",SAJJAD,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:16
","Ukraine - 31.43.185.40",Ukraine,"Kyiv City","31.43.185.40",SUNANTA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:15
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",ADMINISTRATOR,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:14
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",VANA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:13
","Ukraine - 31.43.185.6",Ukraine,"Kyiv City","31.43.185.6",NM2D,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:12
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",HONGYUNDA,honeypot,"30.52428","50.45056",1
"2024-09-10 17:04:11
","Ukraine - 31.43.185.39",Ukraine,"Kyiv City","31.43.185.39",JAN,honeypot,"30.52428","50.45056",1
